createdAt,text,sentimen
2026-04-13 18:47:02,Kasus dugaan kekerasan seksual yang melibatkan 16 mahasiswa Fakultas Hukum Universitas Indonesia (FH UI) sedang menjadi sorotan. Kasus ini dikonfirmasi oleh Ketua BEM FH UI Anandaku Dimas Rumi Chattaristo pada Senin 13 April 2026.,Neutral
2026-04-13 18:47:04,BEM FH UI bersikap tegas kecewa terhadap kasus ini dan tidak akan mentolerir tindakan yang tidak berpihak pada korban. Saat ini mereka sangat berhati-hati dalam menyampaikan kronologi demi melindungi identitas dan keamanan korban.,Positive
2026-04-13 18:51:11,Fuck off all about this shit Tapi mikir random sekret BEM FH UI itu pasti capek ngeluarin banyak surat dalam satu waktu️ ((baca-baca thread laen mahasiswa FH UI (entah semua atau FH doang) juga kayaknya lagi masa UTS ya?)),Neutral
2026-04-13 19:02:36,"@revol7hink @bebekqaleo @sampahfhui Berdasarkan UU No. 12 Tahun 2022 tentang Tindak Pidana Kekerasan Seksual (UU TPKS), pelecehan seksual non-fisik mencakup pernyataan, gerak tubuh, atau kegiatan yang tidak patut dan mengarah pada seksualitas dengan tujuan merendahkan atau mempermalukan.",Neutral
2026-04-13 19:09:55,"@revol7hink @bebekqaleo @sampahfhui Jangan di biasain cancel culture? Coba memang canvel culture di Indonesia berlaku kah??? Berlaku sih, paling cuma 1-2 tahun setelah itu mereka sliweran lagi lalu lalang kek orang ga punya dosa",Negative
2026-04-13 19:10:59,@revol7hink @sampahfhui Setuju sih,Neutral
2026-04-13 19:14:25,@revol7hink @bebekqaleo @sampahfhui telaah hukum pake gpt🤣,Neutral
2026-04-13 19:20:29,@revol7hink @bebekqaleo @sampahfhui Sebelum buka gpt buka dulu berita nya bang,Neutral
2026-04-13 19:33:56,16 Mahasiswa FH UI pelaku KS di grup line. #pelecehanmahasiswi,Neutral
2026-04-13 19:59:26,@revol7hink @bebekqaleo @sampahfhui Lo antek2nya kah?,Neutral
2026-04-13 20:01:17,@DennySeggssegar @sampahfhui cobaaa rasain dh kalo emak lo yg dilecehin di grup itu gmn wkwkkww mampus kali lu,Positive
2026-04-13 20:05:02,PADA GILA INI 16 MAHASISWA FH UICUMA MUTER JAWABANNYA PLENGER BANGETDAN TERPANTAU SETELAH SELESAI ACARA LANGSUNG PADA BUKA HP https://t.co/6uNmPx8PMI,Positive
2026-04-13 20:35:04,@revol7hink @bebekqaleo @sampahfhui Lu baca ga si?,Neutral
2026-04-13 20:39:16,"@revol7hink @bebekqaleo @sampahfhui Lu aja ngandelin chat gpt anjir, statement aja udh ga kuat, mending jangan ngomong deh",Neutral
2026-04-13 21:11:21,"@Ritzhy1 @Daimankobe @ulil_f4 @bachrum_achmadi Masih ga ngerti2 ya Allah haha, susah sih menjelaskan org yg pendidikannnya rendah, emosian dan benci. Kalo org pintar ga akan mempertanyakan ini. Pdhal sering bgt dijelaskan oleh pengacaranya sbg perwakilan pak jokowi jg dan sering dbahas di acara Inews saat debat.",Neutral
2026-04-13 22:12:11,"@revol7hink @sampahfhui Ya udh keluarga lu kita lecehin bareng2 sini, tp ranah privacy aja, ga ada yang tau… gpp juga brrti kan?",Negative
2026-04-13 22:28:55,"@revol7hink @bebekqaleo @sampahfhui Yehhhh, namanya sexual assult ga cuma perbuatan dan apa yg muncul dari mulut ya. Dikira ga berefek kali ah.",Positive
2026-04-13 22:56:29,@revol7hink @bebekqaleo @sampahfhui Sudah di hukum duluan Sudah kondang setanah air Kalau U I Sampai Tdk menindak Tegas Wajib Juga Integritas Moral Lembaganya di Pertanyakan,Positive
2026-04-13 23:04:17,Sumpah gak habis fikri dengan kelakuan 16 mahasiswa FH UI. Bukannya belajar baik-baik untuk melindungi kaum tertindas malah ramai-ramai melakukan pelecehan verbal terhadap perempuan. Parahnya lagi mereka sadar kalau sampai chat nya bocor bakal tamat. Masih berstatus mahasiswa https://t.co/iskWIFoV5B,Positive
2026-04-13 23:15:19,"@revol7hink @sampahfhui ranah privat yg lu maksud ketika korbannya tau dan merasa itu merugikan itu tetap pelecehan, bayangin lu tiba-tiba tau kalau badan lu jadi objek seks mereka selama ini, menurut lu harus diem aja atau gimana?",Positive
2026-04-13 23:24:24,@MastinSaurus @sampahfhui MIKIR BLEGUG,Neutral
2026-04-13 23:27:21,"@MastinSaurus @sampahfhui Itu kan udah diumbar jd chat, gak disimpen dikepala lagi. Malah nyalahin yg ng share, lu juga gitu ya sama tongkrongan? Takut isi obrolannya kena juga?",Positive
2026-04-13 23:27:39,There is so many things yang sangat aku sayangkan dari kasus fh ui ini salah satunya adalah fakta bahwa HAL tersebut dianggap sebagai CANDAAN TONGKRONGAN dan itu NORMAL.,Positive
2026-04-13 23:28:32,"@MastinSaurus @sampahfhui yee emang gw suci, dikira semua orang tua nggabisa ngedidik kaya orang tua lu kali",Neutral
2026-04-13 23:30:04,"@MastinSaurus @sampahfhui kalo udah ngelecehin, mau di mana pun tetep salah bang. kaga usah lah nge bener bener in tindakan yang udah jelas salah",Positive
2026-04-13 23:31:19,"@MastinSaurus @sampahfhui rasanya mau julid, semoga cepet sadar deh kalo pola pikirnya salah",Positive
2026-04-13 23:31:53,Dalam kasus FH UI minta tolong seluruh para hrd advokat hakim atau jaksa jangan sampe ke pelaku KS jadi karyawan atau otoritas hukum (jaksa hakim atau advokat). Para sakit jiwa!,Positive
2026-04-13 23:31:53,triggering bgt kasus fh ui,Neutral
2026-04-13 23:34:05,"@MastinSaurus @sampahfhui dongo bet anjg, otak lu dituker otak udang kah?",Neutral
2026-04-13 23:34:48,pening pala gw baca kasus fh ui ini kok bisa ada manusia sampah begitu,Positive
2026-04-13 23:35:02,"@MastinSaurus @sampahfhui Hari sial gak ada di kalender. Niatnya seru2an di grup malah ke ekspos pas bahasan begini, pas jg sama mentalitas org sini yang seneng kalo liat orang kena musibah wkwk",Negative
2026-04-13 23:35:48,Gila itu yg kasus FH UI semalem gw nonton livenya anjir pada bisu ngang ngong semua apasi mana g bersalah banget muka pelakunya fak,Positive
2026-04-13 23:37:01,Aduh benci banget sama orang orang yang anggep kasus pelecehan seksual oleh 16 mahasiswa fh ui ini cuma sebagai gossip teh seru banget entertainment . Ini kasus KEKERASAN SEKSUAL korbannya banyak tolong dipake empati dan nuraninya kepada korban dan kawal pelaku terus.,Positive
2026-04-13 23:37:47,"Dia adalah Keona Ezra Pangestu. Dia merupakan sosok yang sempat membantah telah melakukan pelecehan seksual terhadap para korban di grup chat bersama 15 pelaku lainnya. Singkat cerita, ternyata justru dia yang melakukan pelecehan seksual verbal terhadap dosen FH UI yang diduga berjumlah 7 orang. Bahkan salah satu dosen yang menjadi korban turut hadir dalam forum yang digelar hari ini.",Neutral
2026-04-13 23:38:12,"@MastinSaurus @sampahfhui Ginilah kalo anak seharusnya dibesarkan pake uang halal, bukan uang haram.",Negative
2026-04-13 23:38:32,@MastinSaurus @sampahfhui Wah wah wah wah emang suci kok karna gak ada niat ngomongin orang se rendah itu apalagi ngebela pake alasan kek gitu ewww gak punya empati,Positive
2026-04-13 23:39:16,@imprinccss kasus fh ui itu,Neutral
2026-04-13 23:40:43,kasus fh ui ini dampaknya beneran besar banget loh sumpah pasti banyak mahasiswi di sana ngerasa jadi gak punya safe place dan pelakunya pun tokoh yang jadi 'sandaran' banyak peran mahasiswa... bejat banget.,Positive
2026-04-13 23:41:00,@MastinSaurus @sampahfhui eh tari kecak kocak kocok mastin saurus @MastinSaurus kekerasan seksual tidak hanya secara fisik. kenapa hati nurani lo nganggep bahwa melecehkan boleh dilakukan di grup privat? tari kecak.,Positive
2026-04-13 23:41:04,jujur kasus fh ui ini triggering bgt buat gw,Neutral
2026-04-13 23:41:06,"gue liat orang yang bilang ""ih seru banget nontonin sidang fhui"" woy ini tuh bukan hiburan buat lu anj, ini biar korban mendapat keadilan, selama sidang juga berisik bener hollering sampe ga denger minta maafnya gimana 🥲 (it's valid reaction tho we should shame them more)",Positive
2026-04-13 23:42:02,@MastinSaurus @sampahfhui dongo di pelihara,Negative
2026-04-13 23:42:12,@MastinSaurus @sampahfhui tongkrongan lu sama kayak mereka ya bang suka lecehin cewe juga? najis,Positive
2026-04-13 23:42:23,@MastinSaurus @sampahfhui Lah dongo. Opini sialan macam apa ini???,Negative
2026-04-13 23:43:33,Dugaan Pelecehan oleh 16 Mahasiswa FH UI: Dipecat dari IKM-Terancam Sanksi Kampus https://t.co/H0KbBfnTMS,Neutral
2026-04-13 23:44:23,gila anjierr kasus fh ui itu,Neutral
2026-04-13 23:44:44,pagi masih ngantuk semalam mantengin kasus fh ui dan hari ini jam 10 harus cus UAS,Neutral
2026-04-13 23:44:51,kayanya selain kasus fh ui ada lagi deh yang sama kasusnya tapi ga serame itu...,Neutral
2026-04-13 23:45:10,"This. Korban melawan dan merebut panggung. Forum terbuka FHUI semalam keras, gaduh dan tidak ideal tapi di tengah amuk kita melihat pihak dekan tidak menutup-nutupi dan berusah menjalankan tugas sebaik mereka mampu. Hormat untuk Dekan Parulian Aritonang FHUI’96. Pertahankan.",Positive
2026-04-13 23:45:35,"Serem + jijik banget sama kejadian di FHUI ini. Pas weekend dikasih tau temen yang anak FEUI, terus liat screenshot grup chat mereka… langsung eneg. Tadi juga sempet nonton live-nya, dari 16 orang yang terlibat, cuma 2 yang berani muncul di forum. Sisanya? 14 orang katanya nggak diizinin ortu. Lucu sih, pas di chat berani banget jari sama mulutnya, tapi giliran disuruh tanggung jawab malah pada ciut",Positive
2026-04-13 23:46:26,"Bencii banget sama yg bilang live forum fhui semalem ""seru"". ITS NOT. Kebayang ngga sih betapa traumatisnya para korban untuk berada di ruangan yg sama dengan pelaku. Dan tujuan dari ini semua kan untuk mencari keadilan bagi para korban, mereka lah yang seharusnya didengarkan",Positive
2026-04-13 23:48:30,tau ga apa yg makin bikin miris dari kasus fh ui ini? theyre supposed to be part of the future law enforcement. fucking LAW ENFORCEMENT. ini pun yg ketauan blm yg masih senyap.,Positive
2026-04-13 23:48:52,Semalem nonton Live kasus FH UI Salah satu yang paling sedih pas Ibu dosen ini ngomong kalo nama nya juga di ada di grup itu. https://t.co/RrHXVG0Ct9,Neutral
2026-04-13 23:48:57,"@MastinSaurus gmn pelaku ks ngga pd besar kepala kl baca tulisan lu, merasa dibela mereka. keren lu ngetik gt? pelaku jg ya?",Positive
2026-04-13 23:49:50,"semaleman nonton live forum FH UI cuma bisa melongo aja karena itu para pelaku pada sakit sih. ngerasa ada yg backing sih. apalagi salah satu bilang pelecehan yg dilakukan dimaksudkan hanya untuk konteks ""bercandaan &amp; memancing reaksi grup"" waahhhhh, shock bgt dengernya.",Positive
2026-04-13 23:51:00,@MastinSaurus @sampahfhui jadi nunggu ada korban yg dilecehin secara nyata dulu baru ditindak?,Positive
2026-04-13 23:51:02,Wow serem bgt kasus fh ui ini anjirr isi tl gw itu semua,Neutral
2026-04-13 23:53:01,Jadi endingnya dari kasus fh ui apa gaes?,Neutral
2026-04-13 23:53:27,@MastinSaurus @sampahfhui eh mastin lu mending mati aja,Neutral
2026-04-13 23:54:42,no offense tapi menurutku penanganan kasus fh ui ini cukup bagus yaa beneran di dudukin sampe tengah malam trus di hadirin massa beda ama kampus top sumatera kmrn juga ada kejadian sama kayak gini itu juga pelecehannya dari grup chat wa si korban udh up ke x tapi malah si,Neutral
2026-04-13 23:54:57,"@tesvsyy @sampahfhui @HukumUI ""Asdos FH UI &amp; Seorang Perempuan"" namun justru tidak melindungi korban KS💩",Positive
2026-04-13 23:55:44,SUMPAH LG BUKA TIKTOK TERUS ADA NOTIF DR DM TIKTOK DR GRUP TKA (tai kanjut anjing) PDHL GW LG NUNJUKIN VIDEO KASUS FH UI KE BAPAK GWWWW ANJJJJJ GMNDONG,Neutral
2026-04-13 23:55:56,"@univ_indonesia Datang buat belajar keadilan, pulang jadi contoh kenapa hukum itu dibutuhkan 💀 Pelaku KS [ Kekerasan Seksual Fakultas Hukum ] FH UI terbanyak 16 orang, silahkan Rektor dan Dekan pakai topeng badut untuk menutupi rasa malu",Positive
2026-04-13 23:56:19,@sampahfhui miris banget padahal mereka ini calon penegak hukum lohh harusnya mereka paling paham soal etika dan konsekuensi hukum. dan parahnya mereka malah normalisasiin pelecehan wkwkwk. ini kesannya mereka kayak belajar hukum biar terhindar dari hukum itu sendiri SICK.,Positive
2026-04-13 23:56:22,@screamerdiva @sampahfhui pantesan anaknya omes,Neutral
2026-04-13 23:56:43,@sangyeonmeong @bebekqaleo @sampahfhui Pelaku 16 orng ?,Neutral
2026-04-13 23:56:47,@teudoongfairy @sampahfhui Main manager2an/direktur2an mulu organisasi kampus. Kenapa gak yg umum aja deh ketua divisi/kepala bagian ketua departemen,Neutral
2026-04-13 23:56:48,@manisfir @direktoridosen @sampahfhui @BudiBukanIntel @AzzamIzzulhaq @barcastuff_idn @FandomID_ @perum_damri Emak lu bini lu adik cewek lu atau mngkn nanti anak cewek lu dilecehin lewat kata2 lu pasti cm cengengesan...sejenis anjing kek nya lu nih...oh atau msh bocil dongo....‍️,Positive
2026-04-13 23:57:20,@irhan_my @tesvsyy @sampahfhui @HukumUI Yes betul ka ga aneh klo di indon yg nerusin kerja di PA PN dll rata2 org titipan dan berduit buka mendulukan yg ahlinya.,Neutral
2026-04-13 23:57:27,@tesvsyy @sampahfhui @HukumUI ternyata sekeluarga SAKIT ya UI UI lu bobrok banget dalemnya astaga,Positive
2026-04-13 23:57:35,@screamerdiva @sampahfhui pantes aja anaknya rusak begini lahir dri ibu otak begini seakan2 masalah kaya gini kecil buat siibu coba dah bu lu mau ga dijadiin objektivitas seksual?? atau kalo lu punya anak cewe digituin? goblok bgt anjir sekelas orang berpendidikan kaya gini ngetik kaya ga pernah sekolah!,Positive
2026-04-13 23:57:39,@sampahfhui apa bedanya elo semua dengan grup tele yg ngelecehin keluarganya sendiri itu sama sama ga punya otak.,Positive
2026-04-13 23:57:40,@wroofwoof @MastinSaurus @sampahfhui Ayo kak semangat lagi ngetiknya,Neutral
2026-04-13 23:57:45,@MastinSaurus @sampahfhui lu tolol apa bego sih anj itu udh masuk ke pelecehan verbal jadi org otak jgn di dengkul liat kaya beginian malah di dukung,Positive
2026-04-13 23:57:49,Pelaku kasus FH UI ini hidup cuman sekali malah cosplay jadi tersangka,Positive
2026-04-13 23:57:53,@yvesauvaged @ppksui @sampahfhui Pelecehan verbal apa sih goblok kalo cewenya aja gatau ada grup? Gara2 grupnya DISEBAR justru jadi tau. Goblok bgt otak tai,Negative
2026-04-13 23:57:57,@sampahfhui Calon penegak hukum aja TOLOL pantes hukum di indo selalu tumpul dan mudah untuk di KKN mahasiswa dari KAMPUS TERNAMA tapi kelakuan kaya TAI,Positive
2026-04-13 23:58:22,@MastinSaurus @sampahfhui Kamu org dongo ya gws semoga cepat waras jangan lupa berobat ya broh,Neutral
2026-04-13 23:58:22,"@MastinSaurus @sampahfhui Kamu org dongo ya, gws semoga cepat waras jangan lupa berobat ya broh",Neutral
2026-04-13 23:58:23,@tesvsyy @sampahfhui @HukumUI Udah tabiat kalau sekeluarga makan duit haram anak cucu jugaa kelakuan sama kek dajjal,Neutral
2026-04-13 23:58:31,@MastinSaurus @sampahfhui Bunda bunda peran ortu penting bgt buat kesehatan mental dan perkembangan otak anak. Ini udh level NPD yg udh wadudaw bgt otaknya. Awasin anak kalian agar tidak terpapar pemikiran cabul seperti ini,Positive
2026-04-13 23:58:31,"@MastinSaurus @sampahfhui Bunda bunda, peran ortu penting bgt buat kesehatan mental dan perkembangan otak anak. Ini udh level NPD yg udh wadudaw bgt otaknya. Awasin anak kalian agar tidak terpapar pemikiran cabul seperti ini",Positive
2026-04-13 23:58:37,@MastinSaurus @sampahfhui eh sumpah belah deh kepala lu dan keluarin otak yang ada di tempurung lu itu ga guna,Neutral
2026-04-13 23:58:37,"@MastinSaurus @sampahfhui eh sumpah belah deh kepala lu dan keluarin otak yang ada di tempurung lu itu, ga guna",Neutral
2026-04-13 23:58:57,@abulmuzaffar10 Bayangin anak hukum yang seharusnya lindungi korban malah jadi pelaku kasus FH UI hari ini bikin geleng-geleng kepala https://t.co/WJIjbcIhUh,Positive
2026-04-13 23:59:20,@MastinSaurus @sampahfhui Opini tolol,Neutral
2026-04-13 23:59:39,@RumiJalaludiin @tesvsyy @persephoeus @sampahfhui @HukumUI Ilang akunnya wkwk,Neutral
2026-04-13 23:59:46,@sampahfhui kyk gini sih hukuman paling beratnya kena sanksi sosial cancel culture dan normalisasi untuk ga memaklumi atau lupain kesalahan. kalo lewat hukum formal sih ga mempan kan tumpul ke atas. mereka anak2 priviledge.,Positive
2026-04-14 00:01:50,"@MastinSaurus @sampahfhui Ini kalau pelaku smp nyewa pengacara, yg dituntut bisa2 yg nyebarin isi chat, sama kampus kl sampai DO, apalagi kabarnya ada anak pejabat juga. Negara kita negara hukum bukan negara etika, sdh banyak dicontohin sm pejabat2.",Negative
2026-04-14 00:04:23,@MastinSaurus @sampahfhui buka dong dm lu manusia kotor,Neutral
2026-04-14 00:04:47,"@MastinSaurus @sampahfhui Berarti emng tongkrongan lu suka ngelecehin juga, fix kualitas otak nya sama",Positive
2026-04-14 00:05:36,@MastinSaurus @Sempiternal297 @sampahfhui Idih ada zionist,Neutral
2026-04-14 00:08:34,@MastinSaurus @sampahfhui isi kepala lu kali yg gawaras.,Neutral
2026-04-14 00:08:52,"@MastinSaurus @sampahfhui spill sekalian yappingan group chat tongkrongan lo yang isinya sampah kayak gini juga kak, biar sekalian digoreng warga. punya tongkrongan yang yapping cabul kok bangga 👎🏻",Positive
2026-04-14 00:09:15,@MastinSaurus @sampahfhui Oh berarti lu satu spesies ya kaya mereka,Negative
2026-04-14 00:09:31,"@MastinSaurus @sampahfhui Wadu sok keras bgt, biasanya dikantor polisi yg begini diem 😚 Maaf ya pak saya mau pulang aja pak, pak saya mau tlp ortu saya 😚😚",Negative
2026-04-14 00:09:44,@MastinSaurus @sampahfhui otak udang gini nih,Negative
2026-04-14 00:10:17,@MastinSaurus @sampahfhui Eh ada yg setipe sama genknya juga 😌😌😌,Negative
2026-04-14 00:12:39,"@MastinSaurus @sampahfhui JAWAB ANJIR. kalo LO yang digituin SAMA TONGKRONGAN cowo “anjir seksi bgt sih lo, bool nya mau gw tusuk” dll dll, di belakang lo terus LO TAU, LO BAKAL MARAH GAK?? jawab anjir.",Positive
2026-04-14 00:13:06,"@MastinSaurus @sampahfhui Kalo nongkrong tapi omongan gaada yang bagus mending gausa nongkrong bang emak lu kalo tau juga pasti jijik, mau lu ngelecehin dibelakang orangnya tetep kena pasal makanya sekolah jangan nongkrong mulu biar ga bloon",Positive
2026-04-14 00:15:54,"@MastinSaurus @sampahfhui salah sih bukan berarti ga ngelecehin dpn korban itu bener yaa, harusnya mikir dong apalagi mereka kan mahasiswa, mau diteken segimana pun kalo otak mereka berporos hanya di tt pantat dll itu bisa ky bom waktu, ga pantes tau dan dgn terbongkar nya isi chat mereka kan kita tau",Positive
2026-04-14 00:17:29,@MastinSaurus @sampahfhui Elu salah satunya ya? Atau keluarganya?,Negative
2026-04-14 00:20:30,@MastinSaurus @sampahfhui Moga lu diganyang ampe bool lu dower,Positive
2026-04-14 00:21:31,"@MastinSaurus @sampahfhui kalo kelakuannya uda jelas emang salah dan bisa menjadi cikal bakal pemicu tindakan yg super duper salah mending jgn dibelain yah kakak, inih bukan sok suci apa gimana2nya nich",Positive
2026-04-14 00:22:34,@MastinSaurus @sampahfhui ndlogok,Neutral
2026-04-14 00:23:50,@MastinSaurus @sampahfhui Ngetik panjang lebar ternyata sampah,Neutral
