createdAt,text
2026-04-14 00:08:34,@MastinSaurus @sampahfhui isi kepala lu kali yg gawaras.
2026-04-14 00:08:52,"@MastinSaurus @sampahfhui spill sekalian yappingan group chat tongkrongan lo yang isinya sampah kayak gini juga kak, biar sekalian digoreng warga. punya tongkrongan yang yapping cabul kok bangga 👎🏻"
2026-04-14 00:09:15,@MastinSaurus @sampahfhui Oh berarti lu satu spesies ya kaya mereka
2026-04-14 00:09:31,"@MastinSaurus @sampahfhui Wadu sok keras bgt, biasanya dikantor polisi yg begini diem 😚 Maaf ya pak saya mau pulang aja pak, pak saya mau tlp ortu saya 😚😚"
2026-04-14 00:09:44,@MastinSaurus @sampahfhui otak udang gini nih
2026-04-14 00:10:17,@MastinSaurus @sampahfhui Eh ada yg setipe sama genknya juga 😌😌😌
2026-04-14 00:12:39,"@MastinSaurus @sampahfhui JAWAB ANJIR. kalo LO yang digituin SAMA TONGKRONGAN cowo “anjir seksi bgt sih lo, bool nya mau gw tusuk” dll dll, di belakang lo terus LO TAU, LO BAKAL MARAH GAK?? jawab anjir."
2026-04-14 00:13:06,"@MastinSaurus @sampahfhui Kalo nongkrong tapi omongan gaada yang bagus mending gausa nongkrong bang emak lu kalo tau juga pasti jijik, mau lu ngelecehin dibelakang orangnya tetep kena pasal makanya sekolah jangan nongkrong mulu biar ga bloon"
2026-04-14 00:15:54,"@MastinSaurus @sampahfhui salah sih bukan berarti ga ngelecehin dpn korban itu bener yaa, harusnya mikir dong apalagi mereka kan mahasiswa, mau diteken segimana pun kalo otak mereka berporos hanya di tt pantat dll itu bisa ky bom waktu, ga pantes tau dan dgn terbongkar nya isi chat mereka kan kita tau"
2026-04-14 00:17:29,@MastinSaurus @sampahfhui Elu salah satunya ya? Atau keluarganya?
2026-04-14 00:20:30,@MastinSaurus @sampahfhui Moga lu diganyang ampe bool lu dower
2026-04-14 00:21:31,"@MastinSaurus @sampahfhui kalo kelakuannya uda jelas emang salah dan bisa menjadi cikal bakal pemicu tindakan yg super duper salah mending jgn dibelain yah kakak, inih bukan sok suci apa gimana2nya nich"
2026-04-14 00:22:34,@MastinSaurus @sampahfhui ndlogok
2026-04-14 00:23:50,@MastinSaurus @sampahfhui Ngetik panjang lebar ternyata sampah
2026-04-14 00:25:14,@MastinSaurus @sampahfhui Kepala bapakmu
2026-04-14 00:27:04,@MastinSaurus @sampahfhui sakit
2026-04-14 00:27:45,@MastinSaurus @sampahfhui yaampun kamu ngetiknya secara sadar kah kok gblk banget
2026-04-14 00:27:59,@MastinSaurus @sampahfhui yapping lo di tongkrongan emang selalu gini ya? sok suci my ass. Orang waras pasti mikir kalo obrolan kayak gitu gapantes dan salah. Imagine they’re talk and harassing ur mother?? what would u do?? u dumbass
2026-04-14 00:28:11,@MastinSaurus @sampahfhui Isi kepala =/= Omongan baik lisan atau tulisan
2026-04-14 00:28:17,@MastinSaurus @sampahfhui heboh bgt kirain emg pelecehan langsung. trnyata cm grup gosip toh. hedeh.
2026-04-14 00:30:43,"@MastinSaurus @sampahfhui screeshot guys, takut hilang akunnya wkwk. kalau ada yg kenal sama orangnya in real life, mending hati hati 🙂🙏"
2026-04-14 00:32:02,@MastinSaurus @sampahfhui kbnyakan yapping lu mental rapist!!!
2026-04-14 00:33:54,@MastinSaurus @sampahfhui Bilang aja lu ketar ketir krn relate sama pelaku kan? Ciee deg2an gamau dipersekusi ya lu palkon?
2026-04-14 00:36:28,@MastinSaurus @sampahfhui serius lo ngetik begitu? https://t.co/B57kkgTveU
2026-04-14 00:37:11,@MastinSaurus @sampahfhui Salah satu manusia sampah!!🫵🏻
2026-04-14 00:37:43,"@MastinSaurus @sampahfhui ini klo ngomong suka ga mikir, ga pake otak, ga pake ilmu wkwkw"
2026-04-14 00:38:55,@MastinSaurus @sampahfhui Tongkrongan lu jelek berarti bang hak kek gitu dilumrahin. Gua juga punya temen yg tongkrongan bahasannya kek gitu tpi gua memilih out karena udah terlalu rusak. Jusyru gua salut ama sender nya berani bersuara yg gua sendiri pun ga mampu
2026-04-14 00:39:04,@MastinSaurus @sampahfhui Govlok
2026-04-14 00:42:17,"@MastinSaurus @sampahfhui Orangtua loe ngasih loe makan apa sihh??sampah atau makanan sisa?? Ko bisa2 nya loe bilng biasa aja,karena kamu bukan korban.mau dijelasin sebagaimana pun,klw otak loe gak pernah dikasih makanan sehat yh gak berfungsi."
2026-04-14 00:42:28,@MastinSaurus @sampahfhui Sejak kapan pelecehan seputaran di entot sama di grepe doang? Lagian konteks disini bukan kita sebagai korban. Tapi menempatkan diri gimana sebagai korban. Empati. Lu udah goblog minim empati asbun idup lagi.
2026-04-14 00:42:49,"@MastinSaurus @sampahfhui lu dongo, udah itu aja"
2026-04-14 00:44:00,@MastinSaurus @sampahfhui Wahh gileee Cara berfikir beliau ini gimn sii
2026-04-14 00:44:24,"@MastinSaurus @sampahfhui hey bodoh, mau itu di grup atau dilecehin depan korban.. hal hal kek gini impact nya bikin kampus gada rasa aman. apalagi mayoritas dilakukan mahasiswa yang punya jabatan"
2026-04-14 00:46:08,@MastinSaurus @sampahfhui Someone please do search mastin ini orang mana? Bisa2nya normalisasi pikiran begini. Bahaya juga...
2026-04-14 00:47:12,"@MastinSaurus @sampahfhui yaudah bang, coba kalo yg digituin adek cewe lo, emak lo, kakak cewe lo or ANAK LO SENDIRI. Yakin masih terima?"
2026-04-14 00:52:36,"@MastinSaurus @sampahfhui Gue mah suci, emang elu. Gue gapunya tuh pikiran ngejelekin atau ngelechin orang. Temen2 gue baik semua. Kalo otak lu bejat gausa ngajak2. Tinggal bilang lu sama aja kayak mereka pake ngetik panjang. Ketikan sampah aja bangga"
2026-04-14 00:52:56,"@MastinSaurus @sampahfhui Halah halah, lo juga kalo foto2 lo dijadiin bahan omongan dan objek seks di grup orang2 homo palingan ngamuk juga 🤣"
2026-04-14 00:53:47,"@MastinSaurus @sampahfhui Bener sih, w setuju kali ini. Grup private itu ya ngomongin org. Yg dipertanyakan yg ngeshare ini siapa"
2026-04-14 00:54:32,@sampahfhui sampah
2026-04-14 00:55:02,"@sampahfhui Sampah, jurusan Hukum tapi kerjaanya ngelecehin Mulu , najis BL dr smua kantor hukum di Indonesia"
2026-04-14 00:55:06,@sampahfhui njs bngt
2026-04-14 00:55:30,@sampahfhui Efek makanin anak pake uang haram jd kek ini gedenya kali yak ngeri
2026-04-14 00:55:35,"@sampahfhui ""Diam berarti consent"" lu bayangin 15 tahun ke depan para penegak hukum negara ini adalah orang-orang modelan ini"
2026-04-14 00:56:47,"@MastinSaurus @sampahfhui otak lu dimana? mau di umbar atau kaga tetep salah, topik yg di bahas ga pantes"
2026-04-14 00:57:32,"@sampahfhui @foodwillrescue Fetish aneh anjir. 🤢 Cowo berkumpul di satu grup eh ngomonginnya beginian. Anak FAKULTAS HUKUM! Dan Anak UI pula yang katanya kampus terbaik 😂 Lu calon sarjana Hukum, kumpul di satu grup bukannya ngomongin Negara ini yang lagi rusak! Malah ngomongin t*te! 🤬"
2026-04-14 00:58:03,@sampahfhui Pantas di DO masih Mahasiswa bibit moralnya udah begitu apalagi nanti udah jadi Profesionalis dibidang Hukum.
2026-04-14 00:58:20,@sampahfhui Berarti yg cepuin isi grupnya orang dalem dong ?
2026-04-14 00:58:44,@MastinSaurus @sampahfhui sakit ni org
2026-04-14 00:59:11,@sampahfhui bayangin mereka yang ngurus korban pelecehan tapi mereka juga sendiri adalah pelaku nyaa..
2026-04-14 00:59:19,@MastinSaurus @sampahfhui SDM RENDAH NGENTOD
2026-04-14 01:00:28,"@MastinSaurus @sampahfhui Kalo misalnya gosipin orang, atau ngata2in orang, atau bahkan bully di group chat gitu masih sama jg gak ya?"
2026-04-14 01:00:28,@sampahfhui bayangno lek onok seng ngerekam kene pas ngopi @m8koy @GnotoGnemon @alfathatqa
2026-04-14 01:01:22,"@sampahfhui yang bilang jadi cewe tuh enak siapa sih? dia diem, gak kenal lu, gak ada urusan… tetap aja dilecehin. terus masih bisa bilang “diam berarti consent”? lu gak akan pernah ngerti setakut apa, semalu apa, dan setrauma apa perempuan yang lu lecehin."
2026-04-14 01:02:14,@MastinSaurus @sampahfhui dpr ui juga lu?
2026-04-14 01:02:53,@MastinSaurus @sampahfhui Mabuk kecubung we rasa manusia satu nihh
2026-04-14 01:05:24,@MastinSaurus @sampahfhui Mungkin fantasimu jadi topik grup gituan ya? https://t.co/WpdUuW7iJy
2026-04-14 01:05:51,"@MastinSaurus @sampahfhui orang ngebela kehormatan kok dibilang sok suci, pantes punya presiden neo-kolonialisme zionisme."
2026-04-14 01:06:16,"@sampahfhui Diem berarti concent, otaknya itu loh, mikirnya gt pantes knalpot aja di lecehin, mayat pun dilecehin, menjijikkan"
2026-04-14 01:06:32,@sampahfhui Jadi gini ya kelakuan mahasiswa FH kampus top tier ituuuu
2026-04-14 01:06:40,"@sampahfhui Bayangain, orang2 model gini dikasih uang jabatan trus memimpin negeri ini, apa gak makin rusak negara ini? Lulusan Corona dan produk kurikulum WFH lihatlah hasilnya"
2026-04-14 01:06:49,"@MastinSaurus @sampahfhui sorry boss kita yang menentang dan bersuara mah emang suci, lu se spesies sama mereka ya? pantes, sama sama ga suci, otaknya, ketikannya, omongannya, dan pasti tindakannya juga sih — semuanya kotor. pantes neraka di ciptain, buat di isi sama mereka (pelaku) dan org kaya lu gini."
2026-04-14 01:08:14,"@sampahfhui beginilah aslinya obrolan kebanyakan cowok di tongkrongan, sick"
2026-04-14 01:08:31,@sampahfhui fh ui loh???
2026-04-14 01:10:08,"@MastinSaurus @sampahfhui Ya itu tau isi kepala mendinh disimpen, kok diketik ke grup chat? Lu mabok kah kok tulisannya gk sinkron?"
2026-04-14 01:10:15,@sampahfhui Penasaran yg nge leaked siapa nehh
2026-04-14 01:10:39,@sampahfhui najisss kelakuan orang sakit
2026-04-14 01:11:13,"@sampahfhui halah kayak ga tau hukum di indonesia aja kayak gimana , pelaku dari FH UI juga nanti pasti kagak ngaruh apa2 ke dia nya"
2026-04-14 01:12:01,@sampahfhui GOBLOOOOOKKKKK
2026-04-14 01:12:07,@sampahfhui @lovesnaxj najis banget hokcuh
2026-04-14 01:12:23,"@sampahfhui oh ini tong sampahnya, ntar pulang sekolah dan habis kerjain pr gue deepdiving."
2026-04-14 01:12:25,@sampahfhui jijik.
2026-04-14 01:12:54,@sampahfhui pembahasan tongkrongan cowo serem ya
2026-04-14 01:13:04,"@sampahfhui Parah banget ini calon calon pengacara , jaksa, hakim kelakuannya ko begini . Wajib DO !!"
2026-04-14 01:13:06,@sampahfhui hasil dikasih makan pake uang haram kah?
2026-04-14 01:15:12,@sampahfhui sumpah rot in hell anjir
2026-04-14 01:15:47,"@sampahfhui Kaya gk mencerminkan mahasiswa,!! Cuh!"
2026-04-14 01:15:56,"@DennySeggssegar @sampahfhui Tongkrongan omongannya gitu berarti org2nya pd sakit jiwa ya. Bisa aja lho org yg diomongin anggap itu ""niat"" melecehkan. Wih ngeri"
2026-04-14 01:15:57,@MastinSaurus @sampahfhui Owalah mas..mas...dikasih akal buat mikir kok cm dijadiin keset kaki
2026-04-14 01:15:59,@MastinSaurus @sampahfhui emak lu bentar lagi digilir
2026-04-14 01:16:26,@MastinSaurus @sampahfhui @MastinSaurus sakiiit jiwa lu!!!
2026-04-14 01:16:36,"@MastinSaurus @sampahfhui Yapping banget lo. Isi otak ga adaaa, huakkcuuhh"
2026-04-14 01:16:47,"@MastinSaurus @sampahfhui justru itu kl MEREKA manusia WARAS, harusnya bisa kontrol diri buat ga ngelecehin cewek lewat teks atau verbal. manusia NORMAL harusnya punya AKAL."
2026-04-14 01:18:22,@MastinSaurus @sampahfhui bodohnya udah mendarah daging
2026-04-14 01:18:23,@sampahfhui grup binatang
2026-04-14 01:18:59,"@MastinSaurus @sampahfhui Pasti temannya ine, ew"
2026-04-14 01:19:13,"@MastinSaurus @sampahfhui KALO IBU LU, ADIK ATAU KAKA PEREMPUAN LU, ATAU ANAK PEREMPUAN LU DILECEHIN VERBAL LU BAKAL GIMANA?"
2026-04-14 01:19:16,"@MastinSaurus @sampahfhui Seandainya ada tongkrongan laki-laki ngomongin ibu lo secara seksual berarti lo anggap bercanda doang? Miris sih kalau iya, kasian banget ibu nya, jangan2 selama ini anda juga ga menghargai sosok ibu? Soalnya kalau menghargai sosok ibu pasti tau batasan mana bercandaan mana bukan"
2026-04-14 01:19:27,@sampahfhui Bisa leak y gimana jirrr? Senapsaran
2026-04-14 01:19:45,@sampahfhui Ini ada anggota grup yg share dong ya 🤭
2026-04-14 01:20:02,"@MastinSaurus @sampahfhui emang suci ni gw, mau apa lu? pelaku juga ya jgn2? ahahaha"
2026-04-14 01:20:02,"@MastinSaurus @sampahfhui Pembelaan macam apa ini? 'Nggak apa-apa selama di grup privat'? Jadi ngelecehin rame-rame di belakang layar tiba-tiba jadi normal ya? Begitu diketik dan dishare itu udah aksi + jejak digital, bukan 'isi kepala'. Yang aneh bukan cuma pelakunya, tapi yang masih bela-bela juga."
2026-04-14 01:20:35,"@revol7hink @sampahfhui Yg normalisasiin ngelecehin orang meskipun cm di grup chat, SAKIT JIWA. Klo mo becandaan terserah. Ngomong jorok terserah. Tapi ga ngelecehin orang lain, dikit2 birahi."
2026-04-14 01:21:03,"@MastinSaurus @sampahfhui Yapping di grup/tongkrongan lo sering ngelecehin cewe ya? Pantesan lu b aja. Btw, grupchat &amp; tongkrongan gw mah gapernah begitu ya walau ada cowonya 🤭"
2026-04-14 01:21:07,"@sampahfhui ya allah adek²🤦‍♀️ kuliah mah kuliah ajaa, pikiranny jgn jorok. ""becandaan doang, hiburan"" ya tpi gk bikin grup jorok jugaaaa 🤬 apaaa? ""org bejat dgn jabatan"" 👏👏 harus jadi bahan evaluasi kampus, bikin peraturan yg bisa bikin sampah model begitu di DO. semangat buat semuany 🥺"
2026-04-14 01:21:43,@MastinSaurus @sampahfhui Moh ah kebiasaan
2026-04-14 01:22:14,@sampahfhui stres anjg
2026-04-14 01:23:16,@sampahfhui Semua muka bejad lu ga ada pantes2 nya kuliah hukum. Dan semoga ada keadilan buat para korban yang ke mention di chat itu dan korban mendapat perlindungan.
2026-04-14 01:23:20,@MastinSaurus @sampahfhui mindset butooo
2026-04-14 01:23:23,"@revol7hink @zeezeesya @ra91831572 @dahanlapuk wakakaka lu keliatan bgt ga terimanya, lo pelaku atau keluarga dari salah satu pelaku? katanya discuss tp ngotot, klo emg lo mau discuss source lo harus kuat jg gausah pake opini logic lo itu krna ga berguna"
2026-04-14 01:23:53,@sampahfhui Sakit
2026-04-14 01:24:59,@MastinSaurus @sampahfhui wkwkwkwkwkwkw oi pake second account lo ya
2026-04-14 01:25:54,@MastinSaurus @sampahfhui GUOBLOK
2026-04-14 01:25:57,@sampahfhui SAKITTTTT
2026-04-14 01:27:45,@MastinSaurus @sampahfhui Mending diem deh.
2026-04-14 01:27:55,@MastinSaurus @sampahfhui https://t.co/vkdkCYCucQ
2026-04-14 01:28:35,@sampahfhui sumpah ya ini jijik banget lihat nya 🤮
2026-04-14 01:28:35,@MastinSaurus @sampahfhui sampah banget bahasan tongkrongan lu melecehkan perempuan
2026-04-14 01:28:44,"@DennySeggssegar @sampahfhui Najis kali tongkrongan kau, padahal banyak lagi topik normal di dunia ini yg bisa dibahas, tapi kau pilih topik buat melecehkan perempuan yg notabene sama kek org yg ngelahirkan kau? Gk normal pikiran kau memang, berobat kau, udah sakit itu jiwa kau, udah gak sehat."
2026-04-14 01:29:06,"@MastinSaurus @sampahfhui eh bodoh klo orang pikirannya ajh udh ngeres apalagi tingkahnya, pasti gk bener krna yg ada diotaknya porno semua, rusak tuh otak"
2026-04-14 01:29:11,@MastinSaurus @sampahfhui mastin anjg
2026-04-14 01:29:13,@sampahfhui mahasiswa fakultas hukum kampus gede indo begini modelnya? wkwk
2026-04-14 01:29:39,@sampahfhui SAKIT JIWAAA
2026-04-14 01:30:30,@MastinSaurus @sampahfhui tongkrongan iblis kah
2026-04-14 01:30:40,@MastinSaurus @sampahfhui Ini pasti salah satu pelaku
2026-04-14 01:30:53,@sampahfhui Ih yaampun
2026-04-14 01:30:57,"@sampahfhui Anak UI ya.... mencoreng nama almamater bgt. Mungkin semua anak UI pinter, tp gak semua beradab"
2026-04-14 01:31:40,@MastinSaurus @sampahfhui Emang bener ya lol https://t.co/64D2Df7h9j
2026-04-14 01:33:30,"@sampahfhui ""kita lowkey dpr"" jing?🤢"
2026-04-14 01:33:53,@MastinSaurus @sampahfhui lah ngapa jadi lu yg sewot kocak? “yapping di grup/tongkrongan” itu mah emang tongkrongan lo yg jelek
2026-04-14 01:34:03,@sampahfhui sangat tdk berkualitas
2026-04-14 01:34:05,@sampahfhui edan
2026-04-14 01:35:12,@MastinSaurus @sampahfhui Waduh jgn² ini salah satu pelakunya. Miris bgt. Semoga anak perempuan/kaka lu ga ngalamin yaa. Soalnya lu ngomong seenak jidat🖕🏻
2026-04-14 01:35:16,@sampahfhui Masih ada yg mau jadi pacar atau istri mereka keterlaluan sih
2026-04-14 01:36:06,@MastinSaurus @sampahfhui Dumb
2026-04-14 01:36:12,@sampahfhui anak kebanyakan dikasih makan duit haram ya gini wkwk
2026-04-14 01:36:12,"@sampahfhui Tau nggak, dengan Awalnya di grup cmn perbincangan gni, tapi lama lama otak bisa terstimulasi melakukan hal guoblok. Jangan sepelekan ps"
2026-04-14 01:37:02,@MastinSaurus @sampahfhui mastin punya otak dipake ya bgst
2026-04-14 01:37:32,@MastinSaurus @sampahfhui Dih najis. Ciri-ciri orang yg satu pemikiran sama mahasiswa hukum yg pelaku pelecehan
2026-04-14 01:39:02,"@sampahfhui Duh baca ini jadi ngorek2 luka lama gue lg. Dulu gue pernah dilecehin senior2 kampus juga, bahkan ga di ranah private, mereka jelas2 ngomongin gue di twitter pas tahun 2013. Coba aja dulu ada the power of viral ya, mungkin udh gue laporin semuanya😭😭😭😭😭😭😭"
2026-04-14 01:39:42,@sampahfhui mahasiswa sampah
2026-04-14 01:39:51,@sampahfhui Gen Z 😂
2026-04-14 01:40:48,@MastinSaurus @sampahfhui yappingan lu jelek
2026-04-14 01:40:51,"@sampahfhui wah gimana mau maju nih negara calon kalo mahasiswa nya aja ga ada etika nya, pinter doang ga ada attitude buat apa"
2026-04-14 01:40:51,@MastinSaurus @sampahfhui yaudah ibu lu kalo diomongin juga gausah marah ya
2026-04-14 01:42:16,@MastinSaurus @sampahfhui Gue kira obrolan tongkrongan gue tentang pemerintahan itu udah topik sampah ternyata tongkrongan lu lebih buruk dari itu ya
2026-04-14 01:43:25,@sampahfhui sickk
2026-04-14 01:45:28,@sampahfhui Jadi ini yg semaleman muncul mulu live nya katanya sampe jam 3 pagi yak
2026-04-14 01:45:35,@sampahfhui Itu kalo ibunya dilecehin apa iya terima.
2026-04-14 01:46:07,"@sampahfhui wah gimana mau maju nih negara kalo mahasiswa nya aja ga ada etika nya, pinter doang ga ada attitude buat apa"
2026-04-14 01:46:37,@sampahfhui sakjiww anjggg
2026-04-14 01:48:10,@MastinSaurus @sampahfhui ada orang logikanya meleset gini ternyata...
2026-04-14 01:48:26,"@sampahfhui Mantan atasan gue juga lulusan FHUI, dia juga suka ngelecehin cewe² secara verbal. Najis sih"
2026-04-14 01:48:38,@MastinSaurus @sampahfhui Lu milih bundir atau dibunuh bang? Buruan biar ngurang2in oksigen
2026-04-14 01:48:39,@MastinSaurus @sampahfhui pikiran goblog anjg
2026-04-14 01:48:39,"@MastinSaurus @sampahfhui mastin, belajar lagi coba ya. mrka belajar Hukum buat apa jadinya mastin? menegakkan hukum atau malah jadi kriminal itu? bedanya nnti dgn rakya biasa mrka bs ngelak karna privillage dn paham hukum mereka. jdi drpda ngetik gini, cb deh mikir DENGAN OTAK KOSONGMU ITU. thanks"
2026-04-14 01:49:50,"@MastinSaurus @sampahfhui banyak gak di dunia ini yg bs dibicarakan, tpi mrka milih buat bahas ""pelecehan terhadap perempuan"""
